02/09/2021,Niger,Burkina Faso,0,2,FIFA World Cup qualification,Marrakech,Morocco,TRUE
02/09/2021,Algeria,Djibouti,8,0,FIFA World Cup qualification,Blida,Algeria,FALSE
02/09/2021,Kenya,Uganda,0,0,FIFA World Cup qualification,Nairobi,Kenya,FALSE
02/09/2021,Namibia,Congo,1,1,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
02/09/2021,Morocco,Sudan,2,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
02/09/2021,DR Congo,Tanzania,1,1,FIFA World Cup qualification,Lubumbashi,DR Congo,FALSE
02/09/2021,Madagascar,Benin,0,1,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE
02/09/2021,South Korea,Iraq,0,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
02/09/2021,Iran,Syria,1,0,FIFA World Cup qualification,Tehran,Iran,FALSE
02/09/2021,United Arab Emirates,Lebanon,0,0,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
02/09/2021,Japan,Oman,0,1,FIFA World Cup qualification,Suita,Japan,FALSE
02/09/2021,Australia,China PR,3,0,FIFA World Cup qualification,Doha,Qatar,TRUE
02/09/2021,Saudi Arabia,Vietnam,3,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
02/09/2021,Georgia,Kosovo,0,1,FIFA World Cup qualification,Batumi,Georgia,FALSE
02/09/2021,Sweden,Spain,2,1,FIFA World Cup qualification,Stockholm,Sweden,FALSE
02/09/2021,Italy,Bulgaria,1,1,FIFA World Cup qualification,Florence,Italy,FALSE
02/09/2021,Lithuania,Northern Ireland,1,4,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
02/09/2021,Czech Republic,Belarus,1,0,FIFA World Cup qualification,Ostrava,Czech Republic,FALSE
02/09/2021,Estonia,Belgium,2,5,FIFA World Cup qualification,Tallinn,Estonia,FALSE
02/09/2021,Andorra,San Marino,2,0,FIFA World Cup qualification,Andorra la Vella,Andorra,FALSE
02/09/2021,Hungary,England,0,4,FIFA World Cup qualification,Budapest,Hungary,FALSE
02/09/2021,Poland,Albania,4,1,FIFA World Cup qualification,Warsaw,Poland,FALSE
02/09/2021,Iceland,Romania,0,2,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
02/09/2021,Liechtenstein,Germany,0,2,FIFA World Cup qualification,St Gallen,Switzerland,TRUE
02/09/2021,North Macedonia,Armenia,0,0,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
02/09/2021,Bolivia,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,FALSE
02/09/2021,Ecuador,Paraguay,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
02/09/2021,Peru,Uruguay,1,1,FIFA World Cup qualification,Lima,Peru,FALSE
02/09/2021,Venezuela,Argentina,1,3,FIFA World Cup qualification,Caracas,Venezuela,FALSE
02/09/2021,Chile,Brazil,0,1,FIFA World Cup qualification,Santiago,Chile,FALSE
02/09/2021,Canada,Honduras,1,1,FIFA World Cup qualification,Toronto,Canada,FALSE
02/09/2021,El Salvador,United States,0,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
02/09/2021,Panama,Costa Rica,0,0,FIFA World Cup qualification,Panama City,Panama,FALSE
02/09/2021,Mexico,Jamaica,2,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE
03/09/2021,Mauritania,Zambia,1,2,FIFA World Cup qualification,Nouakchott,Mauritania,FALSE
03/09/2021,Tunisia,Equatorial Guinea,3,0,FIFA World Cup qualification,Radès,Tunisia,FALSE
03/09/2021,Nigeria,Liberia,2,0,FIFA World Cup qualification,Lagos,Nigeria,FALSE
03/09/2021,Mozambique,Ivory Coast,0,0,FIFA World Cup qualification,Maputo,Mozambique,FALSE
03/09/2021,Cameroon,Malawi,2,0,FIFA World Cup qualification,Yaoundé,Cameroon,FALSE
03/09/2021,Zimbabwe,South Africa,0,0,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
03/09/2021,Ghana,Ethiopia,1,0,FIFA World Cup qualification,Cape Coast,Ghana,FALSE
04/09/2021,Bosnia and Herzegovina,Kuwait,1,0,Friendly,Zenica,Bosnia and Herzegovina,FALSE
04/09/2021,Burundi,Seychelles,8,1,Friendly,Moroni,Comoros,TRUE
04/09/2021,Haiti,Jordan,2,0,Friendly,Riffa,Bahrain,TRUE
04/09/2021,Qatar,Portugal,1,3,Friendly,Debrecen,Hungary,TRUE
04/09/2021,Republic of Ireland,Azerbaijan,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
04/09/2021,Serbia,Luxembourg,4,1,FIFA World Cup qualification,Belgrade,Serbia,FALSE
04/09/2021,Finland,Kazakhstan,1,0,FIFA World Cup qualification,Helsinki,Finland,FALSE
04/09/2021,Ukraine,France,1,1,FIFA World Cup qualification,Kiev,Ukraine,FALSE
04/09/2021,Faroe Islands,Denmark,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE
04/09/2021,Scotland,Moldova,1,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
04/09/2021,Israel,Austria,5,2,FIFA World Cup qualification,Haifa,Israel,FALSE
04/09/2021,Latvia,Norway,0,2,FIFA World Cup qualification,Riga,Latvia,FALSE
04/09/2021,Gibraltar,Turkey,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,FALSE
04/09/2021,Netherlands,Montenegro,4,0,FIFA World Cup qualification,Eindhoven,Netherlands,FALSE
04/09/2021,Slovenia,Malta,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,FALSE
04/09/2021,Cyprus,Russia,0,2,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
04/09/2021,Slovakia,Croatia,0,1,FIFA World Cup qualification,Bratislava,Slovakia,FALSE
05/09/2021,Bangladesh,Palestine,0,2,Three Nations Cup,Bishkek,Kyrgyzstan,TRUE
05/09/2021,Estonia,Northern Ireland,0,1,Friendly,Tallinn,Estonia,FALSE
05/09/2021,Nepal,India,1,2,Friendly,Kathmandu,Nepal,FALSE
05/09/2021,Sweden,Uzbekistan,2,1,Friendly,Stockholm,Sweden,FALSE
05/09/2021,Rwanda,Kenya,1,1,FIFA World Cup qualification,Kigali,Rwanda,FALSE
05/09/2021,Gabon,Egypt,1,1,FIFA World Cup qualification,Franceville,Gabon,FALSE
05/09/2021,Togo,Namibia,0,1,FIFA World Cup qualification,Lomé,Togo,FALSE
05/09/2021,Kosovo,Greece,1,1,FIFA World Cup qualification,Pristina,Kosovo,FALSE
05/09/2021,Spain,Georgia,4,0,FIFA World Cup qualification,Badajoz,Spain,FALSE
05/09/2021,Bulgaria,Lithuania,1,0,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
05/09/2021,Switzerland,Italy,0,0,FIFA World Cup qualification,Basel,Switzerland,FALSE
05/09/2021,Belarus,Wales,2,3,FIFA World Cup qualification,Kazan,Russia,TRUE
05/09/2021,Belgium,Czech Republic,3,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
05/09/2021,England,Andorra,4,0,FIFA World Cup qualification,London,England,FALSE
05/09/2021,Albania,Hungary,1,0,FIFA World Cup qualification,Elbasan,Albania,FALSE
05/09/2021,San Marino,Poland,1,7,FIFA World Cup qualification,Serravalle,San Marino,FALSE
05/09/2021,Iceland,North Macedonia,2,2,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
05/09/2021,Germany,Armenia,6,0,FIFA World Cup qualification,Stuttgart,Germany,FALSE
05/09/2021,Romania,Liechtenstein,2,0,FIFA World Cup qualification,Bucharest,Romania,FALSE
05/09/2021,Ecuador,Chile,0,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
05/09/2021,Paraguay,Colombia,1,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
05/09/2021,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
05/09/2021,Peru,Venezuela,1,0,FIFA World Cup qualification,Lima,Peru,FALSE
05/09/2021,Costa Rica,Mexico,0,1,FIFA World Cup qualification,San José,Costa Rica,FALSE
05/09/2021,El Salvador,Honduras,0,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
05/09/2021,Jamaica,Panama,0,3,FIFA World Cup qualification,Kingston,Jamaica,FALSE
05/09/2021,United States,Canada,1,1,FIFA World Cup qualification,Nashville,United States,FALSE
06/09/2021,Djibouti,Niger,2,4,FIFA World Cup qualification,Rabat,Morocco,TRUE
06/09/2021,Liberia,Central African Republic,1,0,FIFA World Cup qualification,Douala,Cameroon,TRUE
06/09/2021,Ivory Coast,Cameroon,2,1,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
06/09/2021,Uganda,Mali,0,0,FIFA World Cup qualification,Entebbe,Uganda,FALSE
06/09/2021,South Africa,Ghana,1,0,FIFA World Cup qualification,Johannesburg,South Africa,FALSE
06/09/2021,Benin,DR Congo,1,1,FIFA World Cup qualification,Cotonou,Benin,FALSE
07/09/2021,Kyrgyzstan,Bangladesh,4,1,Three Nations Cup,Bishkek,Kyrgyzstan,FALSE
07/09/2021,Bahrain,Jordan,1,2,Friendly,Riffa,Bahrain,FALSE
07/09/2021,Comoros,Burundi,1,0,Friendly,Moroni,Comoros,FALSE
07/09/2021,Luxembourg,Qatar,1,1,Friendly,Luxembourg,Luxembourg,FALSE
07/09/2021,Burkina Faso,Algeria,1,1,FIFA World Cup qualification,Marrakech,Morocco,TRUE
07/09/2021,Zambia,Tunisia,0,2,FIFA World Cup qualification,Ndola,Zambia,FALSE
07/09/2021,Equatorial Guinea,Mauritania,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,FALSE
07/09/2021,Cape Verde,Nigeria,1,2,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE
07/09/2021,Malawi,Mozambique,1,0,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
07/09/2021,Angola,Libya,0,1,FIFA World Cup qualification,Luanda,Angola,FALSE
07/09/2021,Ethiopia,Zimbabwe,1,0,FIFA World Cup qualification,Bahir Dar,Ethiopia,FALSE
07/09/2021,Congo,Senegal,1,3,FIFA World Cup qualification,Brazzaville,Congo,FALSE
07/09/2021,Sudan,Guinea-Bissau,2,4,FIFA World Cup qualification,Omdurman,Sudan,FALSE
07/09/2021,Tanzania,Madagascar,3,2,FIFA World Cup qualification,Dar es Salaam,Tanzania,FALSE
07/09/2021,Syria,United Arab Emirates,1,1,FIFA World Cup qualification,Amman,Jordan,TRUE
07/09/2021,South Korea,Lebanon,1,0,FIFA World Cup qualification,Suwon,South Korea,FALSE
07/09/2021,Iraq,Iran,0,3,FIFA World Cup qualification,Doha,Qatar,TRUE
07/09/2021,China PR,Japan,0,1,FIFA World Cup qualification,Doha,Qatar,TRUE
07/09/2021,Vietnam,Australia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
07/09/2021,Oman,Saudi Arabia,0,1,FIFA World Cup qualification,Muscat,Oman,FALSE
07/09/2021,Republic of Ireland,Serbia,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
07/09/2021,Azerbaijan,Portugal,0,3,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
07/09/2021,Bosnia and Herzegovina,Kazakhstan,2,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,FALSE
07/09/2021,France,Finland,2,0,FIFA World Cup qualification,Lyon,France,FALSE
07/09/2021,Faroe Islands,Moldova,2,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE
07/09/2021,Austria,Scotland,0,1,FIFA World Cup qualification,Vienna,Austria,FALSE
07/09/2021,Denmark,Israel,5,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
07/09/2021,Montenegro,Latvia,0,0,FIFA World Cup qualification,Podgorica,Montenegro,FALSE
07/09/2021,Netherlands,Turkey,6,1,FIFA World Cup qualification,Amsterdam,Netherlands,FALSE
07/09/2021,Norway,Gibraltar,5,1,FIFA World Cup qualification,Oslo,Norway,FALSE
07/09/2021,Croatia,Slovenia,3,0,FIFA World Cup qualification,Split,Croatia,FALSE
07/09/2021,Slovakia,Cyprus,2,0,FIFA World Cup qualification,Bratislava,Slovakia,FALSE
07/09/2021,Russia,Malta,2,0,FIFA World Cup qualification,Moscow,Russia,FALSE
08/09/2021,Bulgaria,Georgia,4,1,Friendly,Sofia,Bulgaria,FALSE
08/09/2021,Czech Republic,Ukraine,1,1,Friendly,Plzeň,Czech Republic,FALSE
08/09/2021,Guatemala,Nicaragua,2,2,Friendly,Antigua Guatemala,Guatemala,FALSE
08/09/2021,Kosovo,Spain,0,2,FIFA World Cup qualification,Pristina,Kosovo,FALSE
08/09/2021,Greece,Sweden,2,1,FIFA World Cup qualification,Athens,Greece,FALSE
08/09/2021,Northern Ireland,Switzerland,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
08/09/2021,Italy,Lithuania,5,0,FIFA World Cup qualification,Reggio Emilia,Italy,FALSE
08/09/2021,Wales,Estonia,0,0,FIFA World Cup qualification,Cardiff,Wales,FALSE
08/09/2021,Belarus,Belgium,0,1,FIFA World Cup qualification,Kazan,Russia,TRUE
08/09/2021,Albania,San Marino,5,0,FIFA World Cup qualification,Elbasan,Albania,FALSE
08/09/2021,Hungary,Andorra,2,1,FIFA World Cup qualification,Budapest,Hungary,FALSE
08/09/2021,Poland,England,1,1,FIFA World Cup qualification,Warsaw,Poland,FALSE
08/09/2021,Iceland,Germany,0,4,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
08/09/2021,Armenia,Liechtenstein,1,1,FIFA World Cup qualification,Yerevan,Armenia,FALSE
08/09/2021,North Macedonia,Romania,0,0,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
08/09/2021,Costa Rica,Jamaica,1,1,FIFA World Cup qualification,San José,Costa Rica,FALSE
08/09/2021,Panama,Mexico,1,1,FIFA World Cup qualification,Panama City,Panama,FALSE
08/09/2021,Canada,El Salvador,3,0,FIFA World Cup qualification,Toronto,Canada,FALSE
08/09/2021,Honduras,United States,1,4,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
09/09/2021,Colombia,Chile,3,1,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
09/09/2021,Paraguay,Venezuela,2,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
09/09/2021,Uruguay,Ecuador,1,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
09/09/2021,Argentina,Bolivia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
09/09/2021,Brazil,Peru,2,0,FIFA World Cup qualification,Recife,Brazil,FALSE
24/09/2021,El Salvador,Guatemala,0,2,Friendly,Washington,United States,FALSE
30/09/2021,Egypt,Liberia,2,0,Friendly,Alexandria,Egypt,FALSE
01/10/2021,Sri Lanka,Bangladesh,0,1,SAFF Cup,Malé,Maldives,TRUE
01/10/2021,Maldives,Nepal,0,1,SAFF Cup,Malé,Maldives,FALSE
04/10/2021,Bangladesh,India,1,1,SAFF Cup,Malé,Maldives,TRUE
04/10/2021,Sri Lanka,Nepal,2,3,SAFF Cup,Malé,Maldives,TRUE
06/10/2021,Sudan,Guinea,1,1,FIFA World Cup qualification,Marrakech,Morocco,TRUE
06/10/2021,Morocco,Guinea-Bissau,5,0,FIFA World Cup qualification,Rabat,Morocco,FALSE
06/10/2021,Bahrain,Curaçao,4,0,Friendly,Riffa,Bahrain,FALSE
06/10/2021,Jordan,Malaysia,4,0,Friendly,Amman,Jordan,FALSE
06/10/2021,Sierra Leone,South Sudan,1,1,Friendly,El Jadida,Morocco,TRUE
06/10/2021,Italy,Spain,1,2,UEFA Nations League,Milan,Italy,FALSE
07/10/2021,Iraq,Lebanon,0,0,FIFA World Cup qualification,Doha,Qatar,TRUE
07/10/2021,South Korea,Syria,2,1,FIFA World Cup qualification,Ansan,South Korea,FALSE
07/10/2021,United Arab Emirates,Iran,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
07/10/2021,Saudi Arabia,Japan,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
07/10/2021,China PR,Vietnam,3,2,FIFA World Cup qualification,Sharjah,United Arab Emirates,TRUE
07/10/2021,Australia,Oman,3,1,FIFA World Cup qualification,Doha,Qatar,TRUE
07/10/2021,Honduras,Costa Rica,0,0,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
07/10/2021,United States,Jamaica,2,0,FIFA World Cup qualification,Austin,United States,FALSE
07/10/2021,El Salvador,Panama,1,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
07/10/2021,Mexico,Canada,1,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE
07/10/2021,Equatorial Guinea,Zambia,2,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,FALSE
07/10/2021,Tunisia,Mauritania,3,0,FIFA World Cup qualification,Radès,Tunisia,FALSE
07/10/2021,Liberia,Cape Verde,1,2,FIFA World Cup qualification,Accra,Ghana,TRUE
07/10/2021,Nigeria,Central African Republic,0,1,FIFA World Cup qualification,Lagos,Nigeria,FALSE
07/10/2021,Rwanda,Uganda,0,1,FIFA World Cup qualification,Kigali,Rwanda,FALSE
07/10/2021,Mali,Kenya,5,0,FIFA World Cup qualification,Agadir,Morocco,TRUE
07/10/2021,DR Congo,Madagascar,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,TRUE
07/10/2021,Tanzania,Benin,0,1,FIFA World Cup qualification,Dar es Salaam,Tanzania,FALSE
07/10/2021,Ecuador,Bolivia,3,0,FIFA World Cup qualification,Guayaquil,Ecuador,FALSE
07/10/2021,Venezuela,Brazil,1,3,FIFA World Cup qualification,Caracas,Venezuela,FALSE
07/10/2021,Paraguay,Argentina,0,0,FIFA World Cup qualification,Asunción,Paraguay,FALSE
07/10/2021,Peru,Chile,2,0,FIFA World Cup qualification,Lima,Peru,FALSE
07/10/2021,Uruguay,Colombia,0,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
07/10/2021,Indonesia,Taiwan,2,1,AFC Asian Cup qualification,Buriram,Thailand,TRUE
07/10/2021,India,Sri Lanka,0,0,SAFF Cup,Malé,Maldives,TRUE
07/10/2021,Maldives,Bangladesh,2,0,SAFF Cup,Malé,Maldives,FALSE
07/10/2021,Belgium,France,2,3,UEFA Nations League,Turin,Italy,TRUE
08/10/2021,Czech Republic,Wales,2,2,FIFA World Cup qualification,Prague,Czech Republic,FALSE
08/10/2021,Estonia,Belarus,2,0,FIFA World Cup qualification,Tallinn,Estonia,FALSE
08/10/2021,Gibraltar,Montenegro,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,FALSE
08/10/2021,Latvia,Netherlands,0,1,FIFA World Cup qualification,Riga,Latvia,FALSE
08/10/2021,Turkey,Norway,1,1,FIFA World Cup qualification,Istanbul,Turkey,FALSE
08/10/2021,Malta,Slovenia,0,4,FIFA World Cup qualification,Ta'Qali,Malta,FALSE
08/10/2021,Cyprus,Croatia,0,3,FIFA World Cup qualification,Larnaca,Cyprus,FALSE
08/10/2021,Russia,Slovakia,1,0,FIFA World Cup qualification,Kazan,Russia,FALSE
08/10/2021,Iceland,Armenia,1,1,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
08/10/2021,Germany,Romania,2,1,FIFA World Cup qualification,Hamburg,Germany,FALSE
08/10/2021,Liechtenstein,North Macedonia,0,4,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE
08/10/2021,Algeria,Niger,6,1,FIFA World Cup qualification,Algiers,Algeria,FALSE
08/10/2021,Djibouti,Burkina Faso,0,4,FIFA World Cup qualification,Marrakech,Morocco,TRUE
08/10/2021,Malawi,Ivory Coast,0,3,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
08/10/2021,Cameroon,Mozambique,3,1,FIFA World Cup qualification,Douala,Cameroon,FALSE
08/10/2021,Angola,Gabon,3,1,FIFA World Cup qualification,Luanda,Angola,FALSE
08/10/2021,Egypt,Libya,1,0,FIFA World Cup qualification,Alexandria,Egypt,FALSE
09/10/2021,Azerbaijan,Republic of Ireland,0,3,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
09/10/2021,Luxembourg,Serbia,0,1,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
09/10/2021,Sweden,Kosovo,3,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE
09/10/2021,Georgia,Greece,0,2,FIFA World Cup qualification,Batumi,Georgia,FALSE
09/10/2021,Lithuania,Bulgaria,3,1,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
09/10/2021,Switzerland,Northern Ireland,2,0,FIFA World Cup qualification,Geneva,Switzerland,FALSE
09/10/2021,Finland,Ukraine,1,2,FIFA World Cup qualification,Helsinki,Finland,FALSE
09/10/2021,Kazakhstan,Bosnia and Herzegovina,0,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,FALSE
09/10/2021,Scotland,Israel,3,2,FIFA World Cup qualification,Glasgow,Scotland,FALSE
09/10/2021,Faroe Islands,Austria,0,2,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE
09/10/2021,Moldova,Denmark,0,4,FIFA World Cup qualification,Chișinău,Moldova,FALSE
09/10/2021,Andorra,England,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,FALSE
09/10/2021,Hungary,Albania,0,1,FIFA World Cup qualification,Budapest,Hungary,FALSE
09/10/2021,Poland,San Marino,5,0,FIFA World Cup qualification,Warsaw,Poland,FALSE
09/10/2021,Ethiopia,South Africa,1,3,FIFA World Cup qualification,Bahir Dar,Ethiopia,FALSE
09/10/2021,Ghana,Zimbabwe,3,1,FIFA World Cup qualification,Cape Coast,Ghana,FALSE
09/10/2021,Togo,Congo,1,1,FIFA World Cup qualification,Lomé,Togo,FALSE
09/10/2021,Senegal,Namibia,4,1,FIFA World Cup qualification,Thiès,Senegal,FALSE
09/10/2021,Guinea,Sudan,2,2,FIFA World Cup qualification,Agadir,Morocco,TRUE
09/10/2021,Curaçao,New Zealand,1,2,Friendly,Riffa,Bahrain,TRUE
09/10/2021,Gambia,Sierra Leone,1,2,Friendly,El Jadida,Morocco,TRUE
09/10/2021,Portugal,Qatar,3,0,Friendly,Faro-Loulé,Portugal,FALSE
09/10/2021,Uzbekistan,Malaysia,5,1,Friendly,Amman,Jordan,TRUE
09/10/2021,Guam,Cambodia,0,1,AFC Asian Cup qualification,Isa Town,Bahrain,TRUE
09/10/2021,Morocco,Guinea-Bissau,3,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE
10/10/2021,Costa Rica,El Salvador,2,1,FIFA World Cup qualification,San José,Costa Rica,FALSE
10/10/2021,Jamaica,Canada,0,0,FIFA World Cup qualification,Kingston,Jamaica,FALSE
10/10/2021,Panama,United States,1,0,FIFA World Cup qualification,Panama City,Panama,FALSE
10/10/2021,Mexico,Honduras,3,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
10/10/2021,Zambia,Equatorial Guinea,1,1,FIFA World Cup qualification,Lusaka,Zambia,FALSE
10/10/2021,Mauritania,Tunisia,0,0,FIFA World Cup qualification,Nouakchott,Mauritania,FALSE
10/10/2021,Central African Republic,Nigeria,0,2,FIFA World Cup qualification,Limbé,Cameroon,TRUE
10/10/2021,Cape Verde,Liberia,1,0,FIFA World Cup qualification,Mindelo,Cape Verde,FALSE
10/10/2021,Kenya,Mali,0,1,FIFA World Cup qualification,Nairobi,Kenya,FALSE
10/10/2021,Uganda,Rwanda,1,0,FIFA World Cup qualification,Entebbe,Uganda,FALSE
10/10/2021,Benin,Tanzania,0,1,FIFA World Cup qualification,Cotonou,Benin,FALSE
10/10/2021,Madagascar,DR Congo,1,0,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE
10/10/2021,Bolivia,Peru,1,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
10/10/2021,Colombia,Brazil,0,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
10/10/2021,Venezuela,Ecuador,2,1,FIFA World Cup qualification,Caracas,Venezuela,FALSE
10/10/2021,Argentina,Uruguay,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
10/10/2021,Chile,Paraguay,2,0,FIFA World Cup qualification,Santiago,Chile,FALSE
10/10/2021,Maldives,Sri Lanka,1,0,SAFF Cup,Malé,Maldives,FALSE
10/10/2021,Nepal,India,0,1,SAFF Cup,Malé,Maldives,TRUE
10/10/2021,Italy,Belgium,2,1,UEFA Nations League,Turin,Italy,FALSE
10/10/2021,Spain,France,1,2,UEFA Nations League,Milan,Italy,TRUE
11/10/2021,Belarus,Czech Republic,0,2,FIFA World Cup qualification,Kazan,Russia,TRUE
11/10/2021,Estonia,Wales,0,1,FIFA World Cup qualification,Tallinn,Estonia,FALSE
11/10/2021,Netherlands,Gibraltar,6,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
11/10/2021,Norway,Montenegro,2,0,FIFA World Cup qualification,Oslo,Norway,FALSE
11/10/2021,Latvia,Turkey,1,2,FIFA World Cup qualification,Riga,Latvia,FALSE
11/10/2021,Cyprus,Malta,2,2,FIFA World Cup qualification,Larnaca,Cyprus,FALSE
11/10/2021,Croatia,Slovakia,2,2,FIFA World Cup qualification,Osijek,Croatia,FALSE
11/10/2021,Slovenia,Russia,1,2,FIFA World Cup qualification,Maribor,Slovenia,FALSE
11/10/2021,Iceland,Liechtenstein,4,0,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
11/10/2021,North Macedonia,Germany,0,4,FIFA World Cup qualification,Skopje,North Macedonia,FALSE
11/10/2021,Romania,Armenia,1,0,FIFA World Cup qualification,Bucharest,Romania,FALSE
11/10/2021,Burkina Faso,Djibouti,2,0,FIFA World Cup qualification,Marrakech,Morocco,TRUE
11/10/2021,Mozambique,Cameroon,0,1,FIFA World Cup qualification,Tangiers,Morocco,TRUE
11/10/2021,Ivory Coast,Malawi,2,1,FIFA World Cup qualification,Cotonou,Benin,TRUE
11/10/2021,Gabon,Angola,2,0,FIFA World Cup qualification,Franceville,Gabon,FALSE
11/10/2021,Libya,Egypt,0,3,FIFA World Cup qualification,Benina,Libya,FALSE
11/10/2021,Taiwan,Indonesia,0,3,AFC Asian Cup qualification,Buriram,Thailand,TRUE
12/10/2021,Iran,South Korea,1,1,FIFA World Cup qualification,Tehran,Iran,FALSE
12/10/2021,Syria,Lebanon,2,3,FIFA World Cup qualification,Amman,Jordan,TRUE
12/10/2021,United Arab Emirates,Iraq,2,2,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
12/10/2021,Japan,Australia,2,1,FIFA World Cup qualification,Saitama,Japan,FALSE
12/10/2021,Oman,Vietnam,3,1,FIFA World Cup qualification,Muscat,Oman,FALSE
12/10/2021,Saudi Arabia,China PR,3,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
12/10/2021,Portugal,Luxembourg,5,0,FIFA World Cup qualification,Faro-Loulé,Portugal,FALSE
12/10/2021,Serbia,Azerbaijan,3,1,FIFA World Cup qualification,Belgrade,Serbia,FALSE
12/10/2021,Kosovo,Georgia,1,2,FIFA World Cup qualification,Pristina,Kosovo,FALSE
12/10/2021,Sweden,Greece,2,0,FIFA World Cup qualification,Stockholm,Sweden,FALSE
12/10/2021,Bulgaria,Northern Ireland,2,1,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
12/10/2021,Lithuania,Switzerland,0,4,FIFA World Cup qualification,Vilnius,Lithuania,FALSE
12/10/2021,Kazakhstan,Finland,0,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,FALSE
12/10/2021,Ukraine,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Lviv,Ukraine,FALSE
12/10/2021,Faroe Islands,Scotland,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE
12/10/2021,Denmark,Austria,1,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
